Date,Cell_ID,Layer,Month,Pred_Total_DataVol_GB,Pred_LTE_Avg_RRC_CU,Pred_LTE_Cell_THP_DL_Mbps,Pred_LTE_PrbUtil_DL_pct
2024-08-05,DK0005B,L2600,8,27.851935887405208,150.37861188122545,6.169388706049734,62.02573294695076
2024-08-05,DK0005B,L800,8,17.835647598057008,65.02637414928327,8.966878949487601,41.22312650424192
2024-08-05,DK0005C,L1800,8,23.794560826585133,113.92459046641702,7.380444331078984,53.32942668657598
2024-08-05,DK0005C,L2600,8,27.798553008162507,150.30156362589028,6.161332678499878,61.56557369820291
2024-08-05,DK0005C,L800,8,17.860655695141993,64.96436153041783,8.969810376308706,41.192348217663316
2024-08-05,DK0006A,L1800,8,23.912231028859573,113.78096679849692,7.340410012777032,53.5249762127875
2024-08-05,DK0006A,L2600,8,27.82197413474138,150.33958524717343,6.169216022629346,61.99903605196397
2024-08-05,DK0006A,L800,8,17.79980824376173,64.84334412652306,8.973982573133911,40.863688817729106
2024-08-05,DK0006B,L1800,8,23.93608428650793,113.81298442540529,7.359241074298349,53.33589492702982
2024-08-05,DK0006B,L2600,8,27.819382521483607,150.1661240689038,6.17185854899933,61.92486668089821
2024-08-05,DK0006B,L800,8,17.849478858517454,64.87174456483525,9.008180377893561,41.09426210523106
2024-08-05,DK0006C,L1800,8,23.863093068471827,113.77443369751084,7.390323432538468,53.42256923491822
2024-08-05,DK0006C,L2600,8,27.781467027846215,150.05680154614913,6.141595068502284,61.72734803055218
2024-08-05,DK0006C,L800,8,17.840467667684184,64.80398949211923,8.97298564855766,41.18750960712542
2024-08-05,DK0007A,L1800,8,23.958990026399512,114.20651345348512,7.3417342466580715,53.1806742248041
2024-08-05,DK0007A,L2600,8,27.850578904384246,150.5971952862459,6.177944174570777,62.20771106803586
2024-08-05,DK0007A,L800,8,17.87088834718644,64.86180254836334,8.97019795666566,40.90851444851961
2024-08-05,DK0007B,L1800,8,23.889359666128765,113.85973969237389,7.335025267585969,53.497504177516106
2024-08-05,DK0007B,L2600,8,27.867196166618687,150.58838336198554,6.158458742428926,61.27951367111675
2024-08-05,DK0007B,L800,8,17.848636726830456,64.96703172423241,8.972266399071039,41.192038998859296
2024-08-05,DK0007C,L1800,8,23.751428729271776,114.10528862389384,7.368141643740322,53.54129168358905
2024-08-05,DK0007C,L2600,8,27.85769289247971,150.3410968273537,6.136593886401236,61.842875299172775
2024-08-05,DK0007C,L800,8,17.886348453834792,65.01932407531442,8.99732683678328,40.996218101902755
2024-08-05,DK0008A,L1800,8,23.80124533257547,113.81117689462707,7.343312570568806,53.62005568318839
2024-08-05,DK0008A,L2600,8,27.913968013252017,150.8847474907355,6.159757650494824,61.71683023318754
2024-08-05,DK0008A,L800,8,17.909253205437267,64.92794056488657,8.975060387236475,41.175265113068235
2024-08-05,DK0008B,L1800,8,23.8829567347544,113.68109503397,7.3345441775047835,53.45620872662243
2024-08-05,DK0008B,L2600,8,27.867911249776046,150.74172393632978,6.1425772047949945,61.38931457236858
2024-08-05,DK0008B,L800,8,18.042402528094883,65.01491170406449,8.999492578815513,41.27836103556728
2024-08-05,DK0008C,L1800,8,23.882828369880862,113.5144412616659,7.325969647345383,53.305482003449896
2024-08-05,DK0008C,L2600,8,27.80658892732002,151.05858736345155,6.149089830800047,61.59750632868116
2024-08-05,DK0008C,L800,8,18.011957844054564,65.09024030134091,8.99295929868213,40.97239967211014
2024-08-05,DK0009A,L1800,8,23.784800827711496,113.90858749170127,7.307086235177306,53.78562284986348
2024-08-05,DK0009A,L2600,8,27.841938128179432,150.36538859527482,6.165508587651955,61.817140313642575
2024-08-05,DK0009A,L800,8,17.872580532501505,65.09482576895302,8.990514838005739,41.15418313982838
2024-08-05,DK0009B,L1800,8,23.867927381912168,113.67572299025538,7.356980834616993,53.780766858989715
2024-08-05,DK0009B,L2600,8,27.82405363755071,150.46175429347267,6.156407446146318,61.670015928470924
2024-08-05,DK0009B,L800,8,17.946732968851055,65.01292160094042,8.993423745586464,41.204785851763496
2024-08-05,DK0009C,L1800,8,23.871689910501605,113.90452596495984,7.367155659417302,53.484042282207064
2024-08-05,DK0009C,L2600,8,27.762496845183662,150.71254889859532,6.167469195518115,61.407732759108136
2024-08-05,DK0009C,L800,8,17.970229032693368,65.0824941731776,9.019476861278317,40.98759508899879
2024-08-05,DK0010A,L1800,8,23.938545958845978,113.24887833599516,7.326341855724138,53.30367741867542
2024-08-05,DK0010A,L2600,8,27.878086564935145,150.57280882424925,6.139441035250742,61.80863507637235
2024-08-05,DK0010A,L800,8,17.837712612009735,64.69066454507349,8.995370275268419,41.208840260702694
2024-08-05,DK0010B,L1800,8,23.984117743685704,113.70602983538721,7.354445320228924,53.682153169257504
2024-08-05,DK0010B,L2600,8,27.818532504717453,150.1134565370604,6.138652643844484,61.95811185858835
2024-08-05,DK0010B,L800,8,17.868605169817144,64.76490660769012,8.997951213426658,41.295280601436374
2024-08-05,DK0010C,L1800,8,23.9303520539042,113.50085133087806,7.407351109023632,53.69359339602218
2024-08-05,DK0010C,L2600,8,27.807885276262677,150.38081976980203,6.137134252613488,61.12548336709658
2024-08-05,DK0010C,L800,8,17.841510017073627,64.76458166213733,8.99547475700876,40.94908836484455
2024-08-06,DK0001A,L1800,8,23.861341502820864,115.0125652227607,7.289523657701485,53.467145997978186
2024-08-06,DK0001A,L2600,8,28.163298116923496,150.39013338435703,6.15651433128388,61.72021659735054
2024-08-06,DK0001A,L800,8,17.838674352526727,65.74849542228272,8.99591261727375,41.15761493718939
2024-08-06,DK0001B,L1800,8,23.880754911357897,114.50801736659461,7.302622737098298,53.49596964047931
2024-08-06,DK0001B,L2600,8,28.106577760292126,150.4660942899359,6.159069926243036,61.68895687812688
2024-08-06,DK0001B,L800,8,17.846408775680423,65.42090922859106,8.973401235201889,41.02828066235355
2024-08-06,DK0001C,L1800,8,23.896762155357475,114.42122125951965,7.30518854968406,53.38713673963952
2024-08-06,DK0001C,L2600,8,28.174524506863694,150.25725424982255,6.114606036676738,61.74053512572584
2024-08-06,DK0001C,L800,8,17.906186486046444,65.47203609178814,8.992993203756017,41.18895304030727
2024-08-06,DK0002A,L1800,8,23.918387967980863,114.57251200902661,7.312323784417083,53.30169702389045
2024-08-06,DK0002A,L2600,8,28.161199987426635,150.4506103297902,6.159172139813125,62.15406818966282
2024-08-06,DK0002A,L800,8,17.897418948848518,65.44502098812805,8.972072263702364,41.2110491861017
2024-08-06,DK0002B,L1800,8,23.764149208666858,114.61100960929357,7.285808288224465,53.372710753275115
2024-08-06,DK0002B,L2600,8,28.099314391082707,150.25665643924344,6.150236094695628,61.84137605460639
2024-08-06,DK0002B,L800,8,17.873275845764738,65.71421588240004,8.998657918753059,41.19315478243554
2024-08-06,DK0002C,L1800,8,23.913230713144117,114.52995472701262,7.3223525651184005,53.57932782511438
2024-08-06,DK0002C,L2600,8,28.17533922543757,150.59708031819756,6.141702551012506,61.92639471959626
2024-08-06,DK0002C,L800,8,17.91440428277936,65.42434103223532,8.970039360951512,41.01078274709028
2024-08-06,DK0003A,L1800,8,23.7626415272479,115.0846512410825,7.275406488793185,53.63169145640584
2024-08-06,DK0003A,L2600,8,28.141218687403857,149.91592161916998,6.087108680039868,61.7244899251941
2024-08-06,DK0003A,L800,8,17.834841437115386,65.33899865013957,9.002002259708203,41.14157284647817
2024-08-06,DK0003B,L1800,8,23.905143172873533,114.95757288971843,7.2874435156313275,53.525589511504776
2024-08-06,DK0003B,L2600,8,28.19756351302468,150.4080092538129,6.10233073441609,61.92186907619527
2024-08-06,DK0003B,L800,8,17.814663704797773,65.31937450213155,9.017004435017816,40.93904360119332
2024-08-06,DK0003C,L1800,8,23.751892021226357,114.86524345853775,7.37304767901514,53.655673404742316
2024-08-06,DK0003C,L2600,8,28.06327407787218,150.30427714109285,6.113092085084336,61.702922289011994
2024-08-06,DK0003C,L800,8,17.838731264407944,65.34225413304871,9.00980355534426,41.12694798590351
2024-08-06,DK0004A,L1800,8,23.896879299039462,114.38224427060428,7.3024362900307835,53.85823918994833
2024-08-06,DK0004A,L2600,8,28.159480210253196,150.0900598608148,6.1364727482991634,61.624348107056605
2024-08-06,DK0004A,L800,8,17.8272496459846,65.22458925700163,8.991737324288536,41.079316246340085
2024-08-06,DK0004B,L1800,8,23.940077375888066,114.16464120738596,7.322853523520029,53.66102835118433
2024-08-06,DK0004B,L2600,8,28.134783125725345,150.01954226866644,6.100564414998472,62.05769760209163
2024-08-06,DK0004B,L800,8,17.844501079623843,65.26719078377737,9.000916616052516,41.05989277674045
2024-08-06,DK0004C,L1800,8,23.91738248320938,114.41544294267041,7.303245546845478,53.76433115663908
2024-08-06,DK0004C,L2600,8,28.23211006626728,149.81752076350912,6.070306192125341,61.91232103321972
2024-08-06,DK0004C,L800,8,17.842198309636295,65.2793573971413,9.003209837454726,41.45217712795065
2024-08-06,DK0005A,L1800,8,23.891719876888178,114.6793648907593,7.298512376204102,53.42738651580361
2024-08-06,DK0005A,L2600,8,28.13907485583437,150.162196465266,6.133640923597297,61.938719793192455
2024-08-06,DK0005A,L800,8,17.822754586716112,65.50878648322868,8.97969743076581,41.30906540373574
2024-08-06,DK0005B,L1800,8,23.876202282973917,114.82886456038686,7.3333740496484845,53.75631447077765
2024-08-06,DK0005B,L2600,8,28.144886080106602,150.37861188122545,6.13438565164442,62.08387389020015
2024-08-06,DK0005B,L800,8,17.835647598057008,65.38132309257762,8.966878949487601,41.28126744749132
2024-08-06,DK0005C,L1800,8,23.794560826585133,114.51519050367894,7.338873087056045,53.38756762982537
2024-08-06,DK0005C,L2600,8,28.146747433470274,150.30156362589028,6.128182514637355,61.6237146414523
2024-08-06,DK0005C,L800,8,17.860655695141993,65.29530595953011,8.969810376308706,41.25048916091271
2024-08-06,DK0006A,L1800,8,23.912231028859573,114.7770899287377,7.295615576574279,53.58311715603689
2024-08-06,DK0006A,L2600,8,28.159712195321095,150.33958524717343,6.124868103427799,62.05717699521337
2024-08-06,DK0006A,L800,8,17.79980824376173,65.25737929628659,8.973982573133911,40.9218297609785
2024-08-06,DK0006B,L1800,8,23.93743028650793,114.64131621793125,7.312045031534968,53.39403587027921
2024-08-06,DK0006B,L2600,8,28.08407708534769,150.1661240689038,6.130799028710826,61.983007624147604
2024-08-06,DK0006B,L800,8,17.849478858517454,65.33399953584427,9.008180377893561,41.15240304848045
2024-08-06,DK0006C,L1800,8,23.863093068471827,114.5636962099085,7.346378811695192,53.48071017816761
2024-08-06,DK0006C,L2600,8,28.120281214154645,150.05680154614913,6.098716080789537,61.78548897380156
2024-08-06,DK0006C,L800,8,17.840467667684184,65.34509197419062,8.97298564855766,41.24565055037482
2024-08-06,DK0007A,L1800,8,23.96033602639951,114.96965736795805,7.306087654800222,53.23881516805349
2024-08-06,DK0007A,L2600,8,28.20367061973984,150.5971952862459,6.138611381232582,62.265852011285254
2024-08-06,DK0007A,L800,8,17.87088834718644,65.33585545622212,8.97019795666566,40.96665539176901
2024-08-06,DK0007B,L1800,8,23.889359666128765,114.76502120891116,7.290390126576975,53.55564512076549
2024-08-06,DK0007B,L2600,8,28.21715771970597,150.58838336198554,6.114051415819969,61.337654614366144
2024-08-06,DK0007B,L800,8,17.848636726830456,65.39912794694625,8.972266399071039,41.25017994210869
2024-08-06,DK0007C,L1800,8,23.751428729271776,114.70994364439203,7.328103551986541,53.59943262683844
2024-08-06,DK0007C,L2600,8,28.156707659381787,150.3410968273537,6.093293991281082,61.901016242422166
2024-08-06,DK0007C,L800,8,17.886348453834792,65.50476155542185,8.99732683678328,41.05435904515215
2024-08-06,DK0008A,L1800,8,23.80124533257547,114.79473005982324,7.301488100904841,53.67819662643778
2024-08-06,DK0008A,L2600,8,28.22610270875353,150.8847474907355,6.117458090489962,61.774971176436935
2024-08-06,DK0008A,L800,8,17.910404955437265,65.82816582579535,8.975060387236475,41.23340605631762
2024-08-06,DK0008B,L1800,8,23.8829567347544,114.55920109755927,7.279858594459325,53.51434966987182
2024-08-06,DK0008B,L2600,8,28.21784668598938,150.74172393632978,6.103885342574449,61.447455515617975
2024-08-06,DK0008B,L800,8,18.04355427809488,65.44468812150274,8.999492578815513,41.33650197881667
2024-08-06,DK0008C,L1800,8,23.882828369880862,114.36037944886394,7.271369096979666,53.36362294669929
2024-08-06,DK0008C,L2600,8,28.177167971004238,151.05858736345155,6.104935115973115,61.655647271930555
2024-08-06,DK0008C,L800,8,18.013109594054562,65.52240909981235,8.99295929868213,41.030540615359534
2024-08-06,DK0009A,L1800,8,23.784800827711496,114.74508858674237,7.264393401511121,53.84376379311287
2024-08-06,DK0009A,L2600,8,28.168198250383252,150.36538859527482,6.124414335117075,61.87528125689197
2024-08-06,DK0009A,L800,8,17.873732282501507,65.5142811204993,8.990514838005739,41.212324083077775
2024-08-06,DK0009B,L1800,8,23.867927381912168,114.27437516250498,7.317786605496764,53.838907802239106
2024-08-06,DK0009B,L2600,8,28.16007554613803,150.46175429347267,6.118888492524482,61.728156871720316
2024-08-06,DK0009B,L800,8,17.945419718851056,65.44580963018107,8.993423745586464,41.26292679501289
2024-08-06,DK0009C,L1800,8,23.871689910501605,114.4236446249974,7.329441430297074,53.542183225456455
2024-08-06,DK0009C,L2600,8,28.157651847781462,150.71254889859532,6.123941807805369,61.46587370235753
2024-08-06,DK0009C,L800,8,17.968915782693365,65.48762327717218,9.019476861278317,41.04573603224818
2024-08-06,DK0010A,L1800,8,23.938545958845978,114.33623909897216,7.287073265774247,53.36181836192481
2024-08-06,DK0010A,L2600,8,28.204029444264943,150.57280882424925,6.102537919752898,61.86677601962174
2024-08-06,DK0010A,L800,8,17.835247612009738,65.08648679446864,8.995370275268419,41.266981203952085
2024-08-06,DK0010B,L1800,8,23.98546374368571,114.31839715007571,7.308619961676071,53.740294112506895
2024-08-06,DK0010B,L2600,8,28.180027269393563,150.1134565370604,6.097388935593017,62.016252801837744
2024-08-06,DK0010B,L800,8,17.866140169817143,65.19125309950951,8.997951213426658,41.35342154468576
2024-08-06,DK0010C,L1800,8,23.9303520539042,114.10772233490562,7.368723700946313,53.75173433927157
2024-08-06,DK0010C,L2600,8,28.10770202824272,150.38081976980203,6.100088801937778,61.18362431034597
2024-08-06,DK0010C,L800,8,17.83904501707363,65.22061883317451,8.99547475700876,41.00722930809394
2024-08-07,DK0001A,L1800,8,23.848455044487526,115.00337077831622,7.29077185068394,53.52528694122758
2024-08-07,DK0001A,L2600,8,28.147315295494924,150.40363338435702,6.160034267791816,61.778357540599934
2024-08-07,DK0001A,L800,8,17.840788570333338,65.74498083686814,8.992217522035654,41.215755880438785
2024-08-07,DK0001B,L1800,8,23.879992036357894,114.55123958881684,7.310624930080754,53.5541105837287
2024-08-07,DK0001B,L2600,8,28.10245632596033,150.5088149377092,6.162589862750972,61.74709782137627
2024-08-07,DK0001B,L800,8,17.846546505391796,65.42099491251498,8.969706139963794,41.08642160560294
2024-08-07,DK0001C,L1800,8,23.896200030357466,114.4667768150752,7.316374075999849,53.445277682888914
2024-08-07,DK0001C,L2600,8,28.170656072531898,150.30547489759584,6.118125973184674,61.79867606897524
2024-08-07,DK0001C,L800,8,17.911375031829245,65.48094503578531,8.989298108517922,41.24709398355667
2024-08-07,DK0002A,L1800,8,23.89608250964753,114.60773423124883,7.315308644066206,53.35983796713984
2024-08-07,DK0002A,L2600,8,28.157078553094838,150.4586103297902,6.162692076321061,62.212209132912214
2024-08-07,DK0002A,L800,8,17.9005767380837,65.41720237340942,8.96305823989284,41.26919012935109
2024-08-07,DK0002B,L1800,8,23.758919500333526,114.61779243757641,7.293753814540254,53.430851696524506
2024-08-07,DK0002B,L2600,8,28.098736778179482,150.2938770870167,6.153756031203564,61.899516997855784
2024-08-07,DK0002B,L800,8,17.87539006357135,65.70764405716645,8.996887823514966,41.25129572568493
2024-08-07,DK0002C,L1800,8,23.902215838144112,114.52390422196211,7.329862900958,53.637468768363775
2024-08-07,DK0002C,L2600,8,28.161331154008995,150.63430096597085,6.145222487520442,61.984535662845644
2024-08-07,DK0002C,L800,8,17.918361169221505,65.40894594692845,8.964783432380084,41.06892369033967
2024-08-07,DK0003A,L1800,8,23.76199931891457,115.09518406936533,7.286283681775642,53.68983239965523
2024-08-07,DK0003A,L2600,8,28.12205856038913,149.91392161916997,6.087108680039868,61.78263086844349
2024-08-07,DK0003A,L800,8,17.837999226350565,65.32992682490598,8.994549069232011,41.19971378972757
2024-08-07,DK0003B,L1800,8,23.8976904645402,115.00004511194064,7.298320708613784,53.58373045475417
2024-08-07,DK0003B,L2600,8,28.175441541596104,150.43522990158618,6.105850670924026,61.98001001944466
2024-08-07,DK0003B,L800,8,17.817821494032952,65.32578344612874,9.015234339779722,40.99718454444271
2024-08-07,DK0003C,L1800,8,23.74419389622636,114.91854901409332,7.369987012348473,53.71381434799171
2024-08-07,DK0003C,L2600,8,28.044113950857454,150.33149778886613,6.116612021592272,61.761063232261385
2024-08-07,DK0003C,L800,8,17.841424722920486,65.3486630770459,9.008094571217276,41.18508892915291
2024-08-07,DK0004A,L1800,8,23.88456059070613,114.31536569917571,7.308352816346574,53.91638013319772
2024-08-07,DK0004A,L2600,8,28.148493983238474,150.0980598608148,6.139992684807099,61.682489050305996
2024-08-07,DK0004A,L800,8,17.830407435219787,65.205270642283,8.984284133812345,41.13745718958948
2024-08-07,DK0004B,L1800,8,23.93200650088807,114.0722626359574,7.325586716502486,53.71916929443372
2024-08-07,DK0004B,L2600,8,28.123736898710618,150.05676291643974,6.104084351506409,62.11583854534102
2024-08-07,DK0004B,L800,8,17.842839996835217,65.26029569847051,8.999146520814422,41.11803371998984
2024-08-07,DK0004C,L1800,8,23.90931160820938,114.34079164396911,7.305978739827933,53.82247209988847
2024-08-07,DK0004C,L2600,8,28.218205994838705,149.8547414112824,6.070306192125341,61.97046197646911
2024-08-07,DK0004C,L800,8,17.84233603934767,65.27246231183445,9.001439742216633,41.51031807120005
2024-08-07,DK0005A,L1800,8,23.884275918554845,114.6598977190421,7.301336045377035,53.485527459053
2024-08-07,DK0005A,L2600,8,28.127743784405798,150.173196465266,6.1349153045496765,61.996860736441846
2024-08-07,DK0005A,L800,8,17.825912375951294,65.49579112858332,8.977927335527717,41.36720634698513
2024-08-07,DK0005B,L1800,8,23.863621074640577,114.83533678260909,7.33938105215475,53.81445541402704
2024-08-07,DK0005B,L2600,8,28.13383985309188,150.41883252899873,6.137905588152356,62.142014833449544
2024-08-07,DK0005B,L800,8,17.844423356522963,65.38990877650153,8.965108854249507,41.3394083907407
2024-08-07,DK0005C,L1800,8,23.79166020158513,114.48522333196175,7.344880089562309,53.44570857307476
2024-08-07,DK0005C,L2600,8,28.132739362041697,150.34178427366356,6.1317024511452916,61.681855584701694
2024-08-07,DK0005C,L800,8,17.85899461235337,65.30389164345402,8.968101392181723,41.3086301041621
2024-08-07,DK0006A,L1800,8,23.901040445526238,114.77962275702053,7.295738243240945,53.64125809928628
2024-08-07,DK0006A,L2600,8,28.14601712389252,150.35058524717343,6.126142484380178,62.11531793846275
2024-08-07,DK0006A,L800,8,17.802966032996913,65.259864710872,8.964968549324388,40.97997070422789
2024-08-07,DK0006B,L1800,8,23.930487536507925,114.65028844015347,7.317961557850757,53.4521768135286
2024-08-07,DK0006B,L2600,8,28.07682767976154,150.20634471667708,6.132073409663206,62.041148567396995
2024-08-07,DK0006B,L800,8,17.848573016800255,65.35140847984145,9.005888199322133,41.21054399172984
2024-08-07,DK0006C,L1800,8,23.853162818471823,114.63266843213073,7.346501478361858,53.538851121417004
2024-08-07,DK0006C,L2600,8,28.109487987139918,150.10702219392243,6.099990461741917,61.84362991705096
2024-08-07,DK0006C,L800,8,17.843372084895556,65.35367765811453,8.969290553319565,41.3037914936242
2024-08-07,DK0007A,L1800,8,23.944570443066173,114.9305235295742,7.306300797657364,53.29695611130288
2024-08-07,DK0007A,L2600,8,28.181861648311266,150.6081952862459,6.139885762184962,62.323992954534646
2024-08-07,DK0007A,L800,8,17.880300079477173,65.33201761073427,8.964730877300578,41.024796335018394
2024-08-07,DK0007B,L1800,8,23.88528833279543,114.80332676446673,7.301357795749907,53.61378606401488
2024-08-07,DK0007B,L2600,8,28.198196248277398,150.62860400975882,6.117571352327905,61.395795557615536
2024-08-07,DK0007B,L800,8,17.85142400181125,65.40771363087016,8.966799319705958,41.30832088535808
2024-08-07,DK0007C,L1800,8,23.744323479271774,114.74708253328092,7.337350554492807,53.657573570087834
2024-08-07,DK0007C,L2600,8,28.137547532367066,150.381317475127,6.093293991281082,61.95915718567156
2024-08-07,DK0007C,L800,8,17.886486183546165,65.51334723934576,8.995556741545185,41.11249998840154
2024-08-07,DK0008A,L1800,8,23.794840499242138,114.82003561537879,7.307495103411105,53.73633756968717
2024-08-07,DK0008A,L2600,8,28.212154637324957,150.9312474907355,6.120978026997899,61.83311211968632
2024-08-07,DK0008A,L800,8,17.906732292738855,65.8243279803075,8.96604636342695,41.29154699956702
2024-08-07,DK0008B,L1800,8,23.8796887347544,114.55606725917544,7.294066263632256,53.57249061312121
2024-08-07,DK0008B,L2600,8,28.207252114560806,150.81594458410305,6.107405279082385,61.505596458867366
2024-08-07,DK0008B,L800,8,18.034579623698473,65.45577380542666,8.997200400244084,41.39464292206606
2024-08-07,DK0008C,L1800,8,23.87862411988086,114.40541227714677,7.285576766152598,53.42176388994868
2024-08-07,DK0008C,L2600,8,28.16315989957566,151.14280801122484,6.108455052481051,61.713788215179946
2024-08-07,DK0008C,L800,8,18.00517851108673,65.53731804380953,8.984379370110704,41.088681558608926
2024-08-07,DK0009A,L1800,8,23.769408119378163,114.69503808169188,7.267217070684052,53.90190473636226
2024-08-07,DK0009A,L2600,8,28.15746502336853,150.41038859527487,6.125688716069455,61.93342220014136
2024-08-07,DK0009A,L800,8,17.875442488224145,65.51044327501145,8.98504775864066,41.270465026327166
2024-08-07,DK0009B,L1800,8,23.85140725691217,114.27418071806055,7.327033608003028,53.8970487454885
2024-08-07,DK0009B,L2600,8,28.14928231912331,150.53597494124594,6.120162873476861,61.78629781496971
2024-08-07,DK0009B,L800,8,17.93363230254989,65.45085959981928,8.984843817015037,41.32106773826228
2024-08-07,DK0009C,L1800,8,23.85688378550161,114.45695018055295,7.338688432803338,53.600324168705846
2024-08-07,DK0009C,L2600,8,28.14705727635289,150.78576954636858,6.125216188757748,61.52401464560692
2024-08-07,DK0009C,L800,8,17.96040487829696,65.4796924775796,9.014382766040223,41.10387697549757
2024-08-07,DK0010A,L1800,8,23.915370250512648,114.36671132119437,7.2929897920900375,53.4199593051742
2024-08-07,DK0010A,L2600,8,28.190334372836368,150.58380882424927,6.106057856260835,61.92491696287113
2024-08-07,DK0010A,L800,8,17.836537817911584,65.06716817975003,8.992103751458894,41.325122147201476
2024-08-07,DK0010B,L1800,8,23.969698868685704,114.32336937229792,7.311353154658527,53.798435055756286
2024-08-07,DK0010B,L2600,8,28.16923404237884,150.15367718483367,6.098663316545396,62.074393745087136
2024-08-07,DK0010B,L800,8,17.861567932266613,65.20233878343342,8.996670800728245,41.41156248793516
2024-08-07,DK0010C,L1800,8,23.916788678904208,114.13919455712784,7.368846367612979,53.80987528252096
2024-08-07,DK0010C,L2600,8,28.096655801228,150.4210404175753,6.103608738445714,61.24176525359536
2024-08-07,DK0010C,L800,8,17.83731516345167,65.21221800361191,8.992191328437332,41.06537025134333
2024-08-08,DK0001A,L1800,8,23.848455044487526,113.65950766147502,7.323926691084193,53.58342788447697
2024-08-08,DK0001A,L2600,8,27.768717573203777,150.3854907044563,6.183700988771298,61.836498483849326
2024-08-08,DK0001A,L800,8,17.844851445333337,65.46646921552377,8.987960387151933,41.273896823688176
2024-08-08,DK0001B,L1800,8,23.879992036357894,113.32939317489776,7.334628647695812,53.61225152697809
2024-08-08,DK0001B,L2600,8,27.688964257899457,150.5088149377092,6.192438451862321,61.80523876462566
2024-08-08,DK0001B,L800,8,17.848582192891794,65.13994438906327,8.965449005080073,41.144562548852335
2024-08-08,DK0001C,L1800,8,23.898992113690802,113.18801195256435,7.349235305288991,53.503418626138306
2024-08-08,DK0001C,L2600,8,27.73306722725692,150.30547489759584,6.147721912023503,61.856817012224624
2024-08-08,DK0001C,L800,8,17.913410719329242,65.2065453220502,8.9850409736342,41.30523492680605
2024-08-08,DK0002A,L1800,8,23.896363509647532,113.33855177834157,7.3451457066886805,53.41797891038923
2024-08-08,DK0002A,L2600,8,27.79016949483824,150.4586103297902,6.193405585697018,62.270350076161606
2024-08-08,DK0002A,L800,8,17.9046396130837,65.11857370035295,8.958801105009119,41.32733107260048
2024-08-08,DK0002B,L1800,8,23.761958000333525,113.36907125204237,7.326908654940507,53.4889926397739
2024-08-08,DK0002B,L2600,8,27.718199952457766,150.2938770870167,6.184469540579519,61.957657941105175
2024-08-08,DK0002B,L800,8,17.879452938571347,65.41708147697716,8.992630688631245,41.309436668934325
2024-08-08,DK0002C,L1800,8,23.90249683814411,113.38774484674397,7.371040280777605,53.69560971161316
2024-08-08,DK0002C,L2600,8,27.832685746932583,150.6161582860701,6.173963606652495,62.04267660609504
2024-08-08,DK0002C,L800,8,17.920396856721503,65.11304729253999,8.960526297496363,41.127064633589065
2024-08-08,DK0003A,L1800,8,23.765037818914564,113.75202122690389,7.315208763375372,53.74797334290462
2024-08-08,DK0003A,L2600,8,27.72944638090925,149.91392161916997,6.105193854727477,61.84077181169288
2024-08-08,DK0003A,L800,8,17.842062101350567,64.98890579361307,8.99029193434829,41.25785473297695
2024-08-08,DK0003B,L1800,8,23.8976904645402,113.7544122080611,7.326888012435737,53.64187139800356
2024-08-08,DK0003B,L2600,8,27.84725603918165,150.43522990158618,6.1289058456116345,62.03815096269405
2024-08-08,DK0003B,L800,8,17.821884369032954,65.00753457625692,9.010977204896001,41.0553254876921
2024-08-08,DK0003C,L1800,8,23.74576889622636,113.68809941382123,7.405104899295271,53.7719552912411
2024-08-08,DK0003C,L2600,8,27.632030610917237,150.33149778886613,6.1412111962798805,61.81920417551078
2024-08-08,DK0003C,L800,8,17.843460410420484,65.00717576119955,9.003837436333553,41.243229872402296
2024-08-08,DK0004A,L1800,8,23.890468590706128,113.04042921487165,7.337618212302382,53.97452107644711
2024-08-08,DK0004A,L2600,8,27.731672992917378,150.0980598608148,6.162564526161375,61.74062999355539
2024-08-08,DK0004A,L800,8,17.834470310219785,64.82480936230961,8.980026998928624,41.19559813283887
2024-08-08,DK0004B,L1800,8,23.93791450088807,112.97131116407478,7.359927945791628,53.77731023768311
2024-08-08,DK0004B,L2600,8,27.70337340813635,150.05676291643974,6.1266561928606835,62.17397948859041
2024-08-08,DK0004B,L800,8,17.844875684335214,64.90749348258795,8.994889385930701,41.17617466323923
2024-08-08,DK0004C,L1800,8,23.91210369154271,113.18137138501461,7.343738906434328,53.88061304313786
2024-08-08,DK0004C,L2600,8,27.898849466630658,149.8547414112824,6.089452033479616,62.0286029197185
2024-08-08,DK0004C,L800,8,17.84437172684767,64.93665603488182,8.997182607332912,41.56845901444943
2024-08-08,DK0005A,L1800,8,23.887391835221514,113.27157892404088,7.334490885777288,53.543668402302394
2024-08-08,DK0005A,L2600,8,27.782133287904347,150.173196465266,6.16211242368173,62.05500167969124
2024-08-08,DK0005A,L800,8,17.829975250951296,65.16855204943371,8.973670200643996,41.42534729023452
2024-08-08,DK0005B,L1800,8,23.867017991307247,113.43226641449809,7.369218114777225,53.87259635727643
2024-08-08,DK0005B,L2600,8,27.69026874693408,150.41883252899873,6.165102707284409,62.200155776698935
2024-08-08,DK0005B,L800,8,17.848486231522962,65.08586580443995,8.960851719365786,41.3975493339901
2024-08-08,DK0005C,L1800,8,23.7978146182518,113.1632771237798,7.383110763295896,53.50384951632415
2024-08-08,DK0005C,L2600,8,27.83592780695883,150.3236415937628,6.160443570277344,61.73999652795108
